List Of All Solo,,,,,,,,,
,,,,,,,,,
Nr,Map,Time,Players,Hero,Area,New Better time or its duplicit,Accepted,Comments,Dates
1966,GG2,5.25,Vikenti,Rameses,28,FALSE,TRUE,,1 May 22
1967,GG2,4.56,4chаn.org,Necro,28,FALSE,FALSE,,1 May 22
1968,EEH,5.41,R0YqL,Shade,41,FALSE,TRUE,,1 May 22
1969,GG2,4.50,dinonuggy,Rameses,28,FALSE,TRUE,,1 May 22
1970,GG2,5.00,4chаn.org,Magmax,28,FALSE,FALSE,,1 May 22
1971,EE,9.07,Vikenti,Viola,41,FALSE,TRUE,,1 May 22
1972,EEH,13.27,Pentagonis,Rameses,41,FALSE,TRUE,,2 May 22
1973,EE,6.16,PotatoNuke,Shade,41,FALSE,TRUE,no BB,2 May 22
1974,PPPH,4.52,PotatoNuke,Shade,31,FALSE,TRUE,,3 May 22
1975,PPIH,7.05,PotatoNuke,Shade,29,FALSE,TRUE,from PPPH,3 May 22
1976,GG2,3.36,eagle45,Candy,28,FALSE,TRUE,,3 May 22
1977,OO,9.20,9jd8fn48fnf8rnr,Rameses,16,FALSE,TRUE,,3 May 22
1978,MMDH,1.37,4chаn.org,Jolt,34,FALSE,FALSE,,3 May 22
1979,EE,5.34,Jackal,Magmax,41,FALSE,TRUE,,3 May 22
1980,EE,6.08,Jackal,Jolt,41,FALSE,TRUE,,3 May 22
1981,EE,4.22,Vikenti,Shade,41,FALSE,TRUE,BB farm,3 May 22
1982,AA,6.41,eagle45,Shade,28,TRUE,TRUE,,4 May 22
1983,GG2,12.31,Yoderiate,Rameses,28,FALSE,TRUE,,2 May 22
1984,GG2H,6.35,546000,Cent,28,FALSE,TRUE,one before 10.57,6 May 22
1985,TTH,6.31,PotatoNuke,Shade,21,FALSE,TRUE,BB farm 22,5 May 22
1986,GG2,4.04,☺♣○•♣♥☻♦♠◘,Necro,28,FALSE,TRUE,,5 May 22
1987,PPPH,2.35,R0YqL,Shade,31,FALSE,TRUE,,5 May 22
1988,VV,4.43,9jd8fn48fnf8rnr,Shade,41,FALSE,TRUE,,6 May 22
1989,HaHa,3.04,Mxgnolia,Ghoul,16,FALSE,TRUE,BB farm 27,7 May 22
1990,HaHa,2.25,PepeGonzalez,Shade,16,TRUE,TRUE,BB farm,7 May 22
1991,EE,4.41,PepeGonzalez,Shade,41,FALSE,TRUE,,8 May 22
1992,AAH,3.45,R0YqL,Shade,28,FALSE,TRUE,,8 May 22
1993,VVH,12.41,Ventinari,Rameses,41,TRUE,TRUE,no BB,9 May 22
1994,GG2,4.20,9jd8fn48fnf8rnr,Necro,28,FALSE,TRUE,,9 May 22
1995,PPIH,6.17,9jd8fn48fnf8rnr,Reaper,29,FALSE,TRUE,,9 May 22
1996,VVH,11.53,546000,Viola,41,TRUE,TRUE,,9 May 22
1997,CC,7.03,PotatoNuke,Glob,41,FALSE,TRUE,,12 May 22
1998,VVH,9.59,Ventinari,Rameses,41,FALSE,TRUE,,13 May 22
1999,PPPH,4.12,9jd8fn48fnf8rnr,Shade,31,FALSE,TRUE,didnt have screenshot,13 May 22
2000,EEH,7.38,546000,Chrono,41,FALSE,TRUE,,13 May 22
2001,GG2H,5.46,PepeGonzalez,Cent,28,TRUE,TRUE,,13 May 22
2002,TTH,4.28,PepeGonzalez,Shade,21,FALSE,TRUE,,14 May 22
2003,CC,7.18,PotatoNuke,Ignis,41,FALSE,TRUE,,14 May 22
2004,CC,7.06,PotatoNuke,Stella,41,FALSE,TRUE,,14 May 22
2005,EE,4.34,Ventinari,Candy,41,FALSE,TRUE,no BB,14 May 22
2006,GG2H,6.39,PotatoNuke,Cent,28,TRUE,TRUE,no BB,14 May 22
2007,VVH,11.30,piger,Viola,41,FALSE,TRUE,,15 May 22
2008,TT,3.34,PepeGonzalez,Shade,21,FALSE,TRUE,,16 May 22
2009,AA,4.04,PepeGonzalez,Shade,28,FALSE,TRUE,,16 May 22
2010,VVH,6.19,lindsay,Shade,41,FALSE,TRUE,,18 May 22
2011,CCH,6.45,Ventinari,Jötunn,41,FALSE,TRUE,,18 May 22
2012,VVH,6.47,Ventinari,Jolt,41,FALSE,TRUE,,18 May 22
2013,OO,4.49,Ventinari,Rock,16,FALSE,TRUE,,18 May 22
2014,GG2H,5.46,PepeGonzalez,Cent,28,FALSE,TRUE,,18 May 22
2015,OO,4.15,Ventinari,Candy,16,TRUE,TRUE,,18 May 22
2016,OO,4.10,Ventinari,Candy,16,FALSE,TRUE,,19 May 22
2017,OOH,9.43,Bluemonkey14,Necro,16,FALSE,TRUE,,19 May 22
2018,TTH,4.28,lindsay,Shade,21,FALSE,TRUE,,20 May 22
2019,HH,11.30,R0YqL,Shade,81,FALSE,TRUE,,23 May 22
2020,WW,8.43,Zxynn,Shade,81,TRUE,TRUE,,23 May 22
2021,OO,4.56,BJG,Necro,16,TRUE,TRUE,,24 May 22
2022,PPIH,6.31,dinonuggy,Viola,29,FALSE,TRUE,,23 May 22
2023,GG2,4.37,asdfasdfasdf1234,Necro,28,FALSE,TRUE,,26 May 22
2024,VVH,9.48,546000,Viola,41,FALSE,TRUE,,26 May 22
2025,MM,11.44,PepeGonzalez,Shade,121,FALSE,TRUE,,26 May 22
2026,OO,7.59,Jackal,Necro,16,TRUE,TRUE,,27 May 22
2027,BB,8.49,Jackal,Chrono,36,FALSE,TRUE,,27 May 22
2028,EE,5.44,Jackal,Viola,41,TRUE,TRUE,,27 May 22
2029,EE,6.19,Jackal,Ghoul,41,FALSE,TRUE,,27 May 22
2030,EE,5.36,piger,Viola,41,TRUE,TRUE,,27 May 22
2031,EE,5.41,Jackal,Necro,41,TRUE,TRUE,,27 May 22
2032,EE,5.34,eagle45,Shade,41,TRUE,TRUE,,27 May 22
2033,EE,5.26,546000,Viola,41,FALSE,TRUE,,27 May 22
2034,EE,6.04,Jackal,Stella,41,TRUE,TRUE,,27 May 22
2035,EE,5.54,Jackal,Reaper,41,FALSE,TRUE,,27 May 22
2036,HaHa,2.22,PepeGonzalez,Shade,16,TRUE,TRUE,,27 May 22
2037,GGH,12.51,eagle45,Chrono,41,TRUE,TRUE,,28 May 22
2038,GG2,3.36,asdfasdfasdf1234,Candy,28,FALSE,TRUE,,29 May 22
2039,VV,5.12,sosa1,Shade,41,FALSE,TRUE,,29 May 22
2040,GG2,3.41,sosa1,Candy,28,FALSE,TRUE,,29 May 22
2041,CCH,5.33,R0YqL,Shade,41,FALSE,TRUE,,29 May 22
2042,MM2H,4.33,R0YqL,Shade,28,FALSE,TRUE,,29 May 22
2043,EE,4.32,sosa1,Shade,41,FALSE,TRUE,,29 May 22
2044,TTH,3.36,R0YqL,Shade,21,FALSE,TRUE,,29 May 22
2045,BBH,7.04,PepeGonzalez,Shade,36,FALSE,TRUE,,29 May 22
2046,GG2,3.16,Bluemonkey14,Candy,28,FALSE,TRUE,Nickchm,29 May 22
2047,PPIH,5.55,9jd8fn48fnf8rnr,Viola,29,FALSE,TRUE,,29 May 22
2048,OOH,6.42,R0YqL,Necro,16,FALSE,TRUE,,30 May 22
2049,OO,5.13,Koraiii,Necro,16,FALSE,TRUE,,30 May 22
2050,EEH,5.48,546000,Shade,41,FALSE,TRUE,,30 May 22
2051,EE,5.58,Jackal,Agno,41,FALSE,TRUE,,30 May 22
2052,EE,4.54,Jackal,Candy,41,FALSE,TRUE,,30 May 22
2053,TTH,6.52,yIzaac😎👌,Chrono,21,TRUE,TRUE,,31 May 22
2054,EE,5.15,Jackal,Shade,41,TRUE,TRUE,,31 May 22
2055,EE,5.51,Jackal,Stella,41,FALSE,TRUE,,31 May 22
2056,EE,4.48,asdfasdfasdf1234,Shade,41,FALSE,TRUE,,31 May 22
2057,PPIH,8.22,haha0201,Rameses,29,FALSE,TRUE,,31 May 22
2058,EE,5.52,Jackal,Rock,41,FALSE,TRUE,,31 May 22
2059,EE,5.47,Jackal,Jötunn,41,FALSE,TRUE,,31 May 22
2060,EE,5.25,Jackal,Chrono,41,FALSE,TRUE,,31 May 22
2061,MM480,51.50,4chаn.org,Rameses,330,FALSE,FALSE,,31 May 22
2062,EE,5.36,Jackal,Mirage,41,FALSE,TRUE,,31 May 22
2063,EE,8.22,Jackal,Cent,41,FALSE,TRUE,,31 May 22
2064,EE,5.23,piger,Viola,41,FALSE,TRUE,,31 May 22
2065,AA,4.34,eagle45,Shade,28,FALSE,TRUE,,1 June 22
2066,GGH,9.28,eagle45,Chrono,41,TRUE,TRUE,,1 June 22
2067,HaHa,2.39,eagle45,Shade,16,FALSE,TRUE,,2 June 22
2068,PPPH,4.05,Harmony556,Shade,31,FALSE,TRUE,,2 June 22
2069,PPIH,4.24,Harmony556,Shade,29,FALSE,TRUE,,2 June 22
2070,EE,6.14,Jackal,Ignis,41,FALSE,TRUE,,2 June 22
2071,EE,6.23,Jackal,Glob,41,FALSE,TRUE,,2 June 22
2072,EE,6.08,Jackal,Euclid,41,FALSE,TRUE,,2 June 22
2073,EE,4.22,546000,Shade,41,TRUE,TRUE,,3 June 22
2074,EE,5.05,Harmony556,Shade,41,FALSE,TRUE,,3 June 22
2075,OOH,7.14,Pentagonis,Necro,16,TRUE,TRUE,,3 June 22
2076,OOH,18.01,nagalsuper,Necro,16,FALSE,TRUE,,4 June 22
2077,GG2,3.21,yotoslow,Candy,28,TRUE,TRUE,,4 June 22
2078,GGH,12.28,Harmony556,Rameses,41,FALSE,TRUE,,5 June 22
2079,EE,4.29,yotoslow,Shade,41,TRUE,TRUE,,5 June 22
2080,EE,5.50,Jackal,Brute,41,FALSE,TRUE,,5 June 22
2081,HaHa,2.30,Mxgnolia,Shade,16,FALSE,TRUE,bb farm 22,5 June 22
2082,CCH,6.02,BJG,Rameses,41,FALSE,TRUE,,6 June 22
2083,EE,5.34,Jackal,Necro,41,FALSE,TRUE,,6 June 22
2084,VV,4.27,PepeGonzalez,Shade,41,FALSE,TRUE,,6 June 22
2085,OOH,6.51,PotatoNuke,Rock,16,FALSE,TRUE,bb farm 22,6 June 22
2086,EE,6.21,Jackal,Nexus,41,FALSE,TRUE,,7 June 22
2087,EE,5.58,Jackal,Aurora,41,FALSE,TRUE,,7 June 22
2088,EE,6.01,Jackal,Morfe,41,FALSE,TRUE,,7 June 22
2089,EE,5.54,Jackal,Rime,41,FALSE,TRUE,,7 June 22
2090,CC,5.52,Jackal,Stella,41,FALSE,TRUE,,7 June 22
2091,GGH,18.25,Jackal,Necro,41,TRUE,TRUE,,8 June 22
2092,WW,13.08,Jackal,Chrono,81,FALSE,TRUE,,8 June 22
2093,VV,4.49,Jackal,Candy,41,FALSE,TRUE,,8 June 22
2094,GG2,3.12,yotoslow,Candy,28,FALSE,TRUE,,10 June 22
2095,GG2,3.11,R0YqL,Candy,28,FALSE,TRUE,,10 June 22
2096,EE,4.26,yotoslow,Shade,41,FALSE,TRUE,,10 June 22
2097,OO,5.35,Lumaz,Rock,16,FALSE,TRUE,,11 June 22
2098,OO,5.30,Lumaz,Necro,16,FALSE,TRUE,,11 June 22
2099,AA,3.48,Lumaz,Shade,28,FALSE,TRUE,,12 June 22
2100,AA,3.38,yotoslow,Shade,28,FALSE,TRUE,,12 June 22
2101,MMD,2.46,PotatoNuke,Rock,34,FALSE,TRUE,no BB,12 June 22
2102,GG,4.32,PepeGonzalez,Shade,41,FALSE,TRUE,,12 June 22
2103,QQH,8.22,PotatoNuke,Rameses,41,FALSE,TRUE,BB Farm 22,12 June 22
2104,QQH,13.45,yIzaac😎👌,Reaper,41,FALSE,TRUE,,13 June 22
2105,QQH,7.35,546000,Rameses,41,FALSE,TRUE,,13 June 22
2106,QQH,8.46,AWEN,Rameses,41,FALSE,TRUE,,13 June 22
2107,QQ,5.42,☺♣○•♣♥☻♦♠◘,Mirage,41,FALSE,TRUE,,13 June 22
2108,QQH,17.35,abdicorn,Rameses,41,FALSE,TRUE,,13 June 22
2109,QQ,5.08,R0YqL,Mirage,41,TRUE,TRUE,,13 June 22
2110,QQH,7.38,546000,Cent,41,FALSE,TRUE,,14 June 22
2111,QQ,5.15,PepeGonzalez,Mirage,41,FALSE,TRUE,,13 June 22
2112,QQH,10.43,piger,Necro,41,FALSE,TRUE,,14 June 22
2113,QQ,7.37,Jackal,Necro,41,FALSE,TRUE,,15 June 22
2114,OO,7.44,Jackal,Necro,16,TRUE,TRUE,,15 June 22
2115,GG2,4.11,Jackal,Necro,28,FALSE,TRUE,,15 June 22
2116,GG2,3.57,R0YqL,Necro,28,FALSE,TRUE,,15 June 22
2117,TT,3.12,R0YqL,Shade,21,FALSE,TRUE,,17 June 22
2118,HaHa,2.19,PepeGonzalez,Shade,16,FALSE,TRUE,,17 June 22
2119,OOH,7.30,BJG,Necro,16,TRUE,TRUE,dc +10 sec,19 June 22
2120,QQH,7.49,R0YqL,Rameses,41,FALSE,TRUE,,19 June 22
2121,DD,10.23,Harmony556,Rameses,81,FALSE,TRUE,,19 June 22
2122,FFH,9.34,warmetic,Agno,41,TRUE,TRUE,,19 June 22
2123,QQ,5.11,warmetic,Mirage,41,TRUE,TRUE,,20 June 22
2124,RR,14.34,Jackal,Necro,43,FALSE,TRUE,,21 June 22
2125,QQH,13.18,eagle45,Rameses,41,FALSE,TRUE,,21 June 22
2126,OO,6.09,Jackal,Necro,16,FALSE,TRUE,,21 June 22
2127,OO,5.42,eagle45,Rock,16,TRUE,TRUE,,22 June 22
2128,PPPH,3.13,lindsay,Shade,31,FALSE,TRUE,,22 June 22
2129,MM,14.30,Jackal,Necro,121,FALSE,TRUE,,22 June 22
2130,VV,5.17,R0YqL,Necro,41,FALSE,TRUE,,22 June 22
2131,VV,5.25,eagle45,Necro,41,FALSE,TRUE,,22 June 22
2132,TT,6.35,KadzuhhaX,Shade,21,FALSE,TRUE,,20 June 22
2133,BB,3.18,BruhWhyYouDoDis,Shade,36,FALSE,TRUE,,22 June 22
2134,QQH,10.38,ThatHodgeGuy,Cent,41,FALSE,TRUE,,25 June 22
2135,RR,12.24,BruhWhyYouDoDis,Mirage,43,FALSE,TRUE,,25 June 22
2136,EEH,10.58,Pentagonis,Chrono,41,FALSE,TRUE,,27 June 22
2137,MMDH,1.21,PepeGonzalez,Shade,34,FALSE,TRUE,,27 June 22
2138,MMDH,1.29,lindsay,Shade,34,FALSE,TRUE,,28 June 22
2139,MMDH,1.16,warmetic,Shade,34,FALSE,TRUE,dc +10 sec,28 June 22
2140,MMDH,1.10,R0YqL,Shade,34,FALSE,TRUE,,28 June 22
2141,AAH,6.46,Pentagonis,Necro,28,FALSE,TRUE,,28 June 22
2142,MMDH,1.10,546000,Shade,34,FALSE,TRUE,,29 June 22
2143,TTH,5.29,Pentagonis,Necro,21,FALSE,TRUE,,29 June 22
2144,EE,5.00,eagle45,Shade,41,FALSE,TRUE,,29 June 22
2145,BB,3.10,PepeGonzalez,Shade,36,FALSE,TRUE,,30 June 22
2146,EEH,7.08,546000,Viola,41,FALSE,TRUE,,30 June 22
2147,EE,4.47,Smiley,Shade,41,FALSE,TRUE,,30 June 22
2148,EEH,16.59,Ndaverr,Magmax,41,FALSE,TRUE,,30 June 22
2149,MMD,2.09,PotatoNuke,Mirage,34,FALSE,TRUE,,2 July 22
2150,QQ,4.56,warmetic,Mirage,41,FALSE,TRUE,,2 July 22
2151,FFH,8.14,warmetic,Agno,41,FALSE,TRUE,,2 July 22
2152,MM2H,10.57,BruhWhyYouDoDis,Rameses,28,FALSE,TRUE,,2 July 22
2153,QQ,5.30,Smiley,Mirage,41,FALSE,TRUE,,3 July 22
2154,OOH,7.10,BJG,Necro,16,TRUE,TRUE,,6 July 22
2155,BB,4.43,BJG,Viola,36,FALSE,TRUE,,8 July 22
2156,GG2,4.25,Bluemonkey14,Ignis,28,FALSE,TRUE,,10 July 22
2157,GG2,4.12,546000,Ignis,28,FALSE,TRUE,,11 July 22
2158,BBH,7.59,BruhWhyYouDoDis,Shade,36,FALSE,TRUE,,11 July 22
2159,PPIH,7.05,Zade,Shade,29,FALSE,TRUE,,11 July 22
2160,QQ,6.06,Zade,Mirage,41,FALSE,TRUE,,12 July 22
2161,FFH,10.54,PotatoNuke,Agno,41,FALSE,TRUE,,12 July 22
2162,QQ,5.45,PotatoNuke,Mirage,41,FALSE,TRUE,,12 July 22
2163,CC,7.43,AlleSH,Magmax,41,FALSE,TRUE,,12 July 22
2164,GG2,4.13,BJG,Ignis,28,FALSE,TRUE,,12 July 22
2165,QQ,5.19,BruhWhyYouDoDis,Mirage,41,FALSE,TRUE,,12 July 22
2166,RRH,56.28,piger,Rameses,48,FALSE,TRUE,No BB,12 July 22
2167,RRH,35.05,PotatoNuke,Rameses,48,FALSE,TRUE,BB farm 22,13 July 22
2168,CC,7.39,AlleSH,Rameses,41,FALSE,TRUE,,15 July 22
2169,CC,6.49,AlleSH,Chrono,41,FALSE,TRUE,,15 July 22
2170,CC,7.07,AlleSH,Nexus,41,FALSE,TRUE,,16 July 22
2171,PPIH,8.23,AlleSH,Rameses,29,FALSE,TRUE,,16 July 22
2172,GG,6.45,PotatoNuke,Brute,41,FALSE,TRUE,BB farm 22,16 July 22
2173,FF,13.24,Jackal,Necro,41,TRUE,TRUE,,16 July 22
2174,EE,5.16,Jackal,Viola,41,FALSE,TRUE,,16 July 22
2175,GG2,9.45,PotatoNuke,Ignis,28,FALSE,TRUE,no BB,17 July 22
2176,OO,7.51,piger,Magmax,16,FALSE,TRUE,,19 July 22
2177,MM,14.54,AlleSH,Rameses,121,FALSE,TRUE,,19 July 22
2178,RR,10.51,warmetic,Mirage,43,FALSE,TRUE,,19 July 22
2179,QQH,5.51,BruhWhyYouDoDis,Mirage,41,TRUE,TRUE,error fix,20 July 22
2180,OO,4.53,eagle45,Rock,16,TRUE,TRUE,,20 July 22
2181,QQH,5.24,BruhWhyYouDoDis,Mirage,41,FALSE,TRUE,,23 July 22
2182,MMD,2.23,PotatoNuke,Necro,34,FALSE,TRUE,no BB,21 July 22
2183,MMD,2.27,PotatoNuke,Jolt,34,FALSE,TRUE,no BB,21 July 22
2184,MMD,3.08,PotatoNuke,Glob,34,FALSE,TRUE,no BB,21 July 22
2185,QQH,5.27,warmetic,Mirage,41,FALSE,TRUE,,21 July 22
2186,MMD,3.01,PotatoNuke,Cent,34,FALSE,TRUE,no BB,22 July 22
2187,MMD,2.07,PotatoNuke,Ignis,34,FALSE,TRUE,no BB,22 July 22
2188,MM,11.02,Bluemonkey14,Shade,121,TRUE,TRUE,,23 July 22
2189,QQ,5.07,Bluemonkey14,Mirage,41,FALSE,TRUE,,23 July 22
2190,HaHa,2.21,BruhWhyYouDoDis,Shade,16,TRUE,TRUE,,23 July 22
2191,EE,6.35,PotatoNuke,Brute,41,FALSE,TRUE,no BB,23 July 22
2192,QQ,5.04,R0YqL,Mirage,41,TRUE,TRUE,,24 July 22
2193,MMD,2.17,PotatoNuke,Agno,34,FALSE,TRUE,no BB,24 July 22
2194,BB,8.39,eagle45,Cent,36,FALSE,TRUE,,25 July 22
2195,GG2,6.58,veen,Rameses,28,TRUE,TRUE,,26 July 22
2196,EEH,14.27,546000,Cent,41,FALSE,TRUE,,27 July 22
2197,OOH,8.47,BJG,Necro,16,FALSE,TRUE,,27 July 22
2198,MMD,2.19,PotatoNuke,Rameses,34,FALSE,TRUE,,27 July 22
2199,BBH,5.40,R0YqL,Shade,36,FALSE,TRUE,,27 July 22
2200,OO,4.41,Zxynn,Necro,16,FALSE,TRUE,,28 July 22
2201,OO,4.46,R0YqL,Necro,16,FALSE,TRUE,,28 July 22
2202,EEH,7.42,546000,Rameses,41,FALSE,TRUE,,28 July 22
2203,GG2,6.10,veen,Rameses,28,TRUE,TRUE,,29 July 22
2204,AA,7.22,macedon,Chrono,28,FALSE,TRUE,,29 July 22
2205,VVH,7.28,Creazy,Shade,41,FALSE,TRUE,BB farm,29 July 22
2206,CC,4.20,R0YqL,Candy,41,FALSE,TRUE,,1 August 22
2207,VV,10.00,veen,Rameses,41,FALSE,TRUE,,2 August 22
2208,MM,14.47,Harmony556,Rameses,121,FALSE,TRUE,,2 August 22
2209,QQ,7.24,Harmony556,Chrono,41,FALSE,TRUE,,2 August 22
2210,CC,6.00,dоradura,Candy,41,FALSE,TRUE,,3 August 22
2211,QQ,5.58,Harmony556,Mirage,41,FALSE,TRUE,,3 August 22
2212,TTH,5.25,Harmony556,Shade,21,FALSE,TRUE,,3 August 22
2213,OO,4.36,eagle45,Rock,16,FALSE,TRUE,,5 August 22
2214,CCH,6.42,Zxynn,Chrono,41,FALSE,TRUE,,5 August 22
2215,GGH,9.21,eagle45,Chrono,41,TRUE,TRUE,,5 August 22
2216,EE,4.18,Bluemonkey14,Shade,41,FALSE,TRUE,,8 August 22
2217,DD,10.15,piger,Cent,81,FALSE,TRUE,,12 August 22
2218,GGH,7.09,eagle45,Chrono,41,FALSE,TRUE,,12 August 22
2219,MMD,2.12,PotatoNuke,Stella,34,FALSE,TRUE,No BB,15 August 22
2220,MMD,2.09,PotatoNuke,Viola,34,FALSE,TRUE,No BB,15 August 22
2221,CCH,8.35,Vikenti,Rameses,41,FALSE,TRUE,,16 August 22
2222,RR,16.42,Harmony556,Rameses,43,FALSE,TRUE,,18 August 22
2223,OOH,6.21,Creazy,Rameses,16,FALSE,TRUE,BB farm,18 August 22
2224,QQ,8.48,Harmony556,Rock,41,FALSE,TRUE,,19 August 22
2225,PPIH,4.28,AlleSH,Shade,29,FALSE,TRUE,,19 August 22
2226,MMDH,4.29,Harmony556,Viola,34,FALSE,TRUE,,19 August 22
2227,CC,5.54,Harmony556,Magmax,41,FALSE,TRUE,,20 August 22
2228,MM2H,5.39,BruhWhyYouDoDis,Shade,28,FALSE,TRUE,,20 August 22
2229,MMDH,1.07,BruhWhyYouDoDis,Shade,34,TRUE,TRUE,,21 August 22
2230,PPI,2.27,Smiley,Viola,29,FALSE,TRUE,,21 August 22
2231,MMDH,1.15,Vikenti,Shade,34,FALSE,TRUE,No BB,21 August 22
2232,OO,4.55,BJG,Necro,16,FALSE,TRUE,,22 August 22
2233,MMDH,1.03,BruhWhyYouDoDis,Shade,34,FALSE,TRUE,,22 August 22
2234,TT,3.20,Vikenti,Shade,21,FALSE,TRUE,BB farm,22 August 22
2235,HaHa,2.17,BruhWhyYouDoDis,Shade,16,FALSE,TRUE,BB farm,25 August 22
2236,OOH,4.55,Zxynn,Necro,16,FALSE,TRUE,,26 August 22
2237,OOH,5.22,Pentagonis,Necro,16,FALSE,TRUE,,26 August 22
2238,MM480,40.14,ThatHodgeGuy,Cent,198,FALSE,TRUE,,27 August 22
2239,GG2,8.32,veen,Cent,28,FALSE,TRUE,,28 August 22
2240,GG,4.39,Harmony556,Shade,41,FALSE,TRUE,,30 August 22
2241,HaHa,2.16,R0YqL,Shade,16,FALSE,TRUE,BB farm,1 September 22
2242,CCH,7.19,Pentagonis,Necro,41,FALSE,TRUE,,3 September 22
2243,QQ,4.57,R0YqL,Mirage,41,FALSE,TRUE,,3 September 22
2244,CC,5.15,R0YqL,Necro,41,FALSE,TRUE,,4 September 22
2245,GG2,6.09,veen,Rameses,28,TRUE,TRUE,,4 September 22
2246,VV,4.23,Bluemonkey14,Candy,41,TRUE,TRUE,,4 September 22
2247,DD,14.00,Icyloves,Necro,81,FALSE,TRUE,,4 September 22
2248,HaHa,3.10,veen,Shade,16,TRUE,TRUE,,5 September 22
2249,PPIH,7.08,PepeGonzalez,Cent,29,FALSE,TRUE,,5 September 22
2250,CC,11.11,veen,Rameses,41,FALSE,TRUE,,5 September 22
2251,PPP,7.43,veen,Viola,31,FALSE,TRUE,,5 September 22
2252,TT,3.49,R0YqL,Necro,21,FALSE,TRUE,,5 September 22
2253,HaHa,2.27,trevr,Shade,16,FALSE,TRUE,,5 September 22
2254,QQ,5.32,trevr,Mirage,41,FALSE,TRUE,,5 September 22
2255,VV,4.20,Bluemonkey14,Shade,41,FALSE,TRUE,,6 September 22
2256,VVH,13.51,Strat,Viola,41,FALSE,TRUE,,7 September 22
2257,BBH,15.06,Harmony556,Viola,36,FALSE,TRUE,,7 September 22
2258,GG2,5.33,veen,Rameses,28,TRUE,TRUE,,8 September 22
2259,GGH,9.55,trevr,Chrono,41,FALSE,TRUE,,8 September 22
2260,FF,8.56,Pentagonis,Necro,41,FALSE,TRUE,,10 September 22
2261,MM,13.56,Jackal,Magmax,121,FALSE,TRUE,,12 September 22
2262,VV,5.31,Jackal,Viola,41,FALSE,TRUE,,13 September 22
2263,VV,5.29,Jackal,Chrono,41,FALSE,TRUE,,13 September 22
2264,VV,5.37,Jackal,Rameses,41,FALSE,TRUE,,13 September 22
2265,VV,5.07,Jackal,Shade,41,FALSE,TRUE,,13 September 22
2266,VV,5.33,Jackal,Agno,41,FALSE,TRUE,,13 September 22
2267,MM,15.28,Strat,Viola,121,FALSE,TRUE,,14 September 22
2268,HH,20.18,Jackal,Ghoul,81,FALSE,TRUE,,17 September 22
2269,MM480,75.10,Strat,Viola,360,FALSE,TRUE,,17 September 22
2270,WW,8.12,Zxynn,Shade,81,FALSE,TRUE,,18 September 22
2271,MM480,98.06,piger,Viola,480,FALSE,TRUE,,18 September 22
2272,BB,4.29,Skrip,Rameses,36,FALSE,TRUE,,19 September 22
2273,GGH,9.39,trevr,Rameses,41,FALSE,TRUE,No bb farm,20 September 22
2274,TTH,7.36,PotatoNuke,Viola,21,FALSE,TRUE,bb farm,21 September 22
2275,MMDH,2.21,Yhoo,Viola,34,FALSE,TRUE,,25 September 22
2276,MMD,3.11,Yhoo,Cent,34,FALSE,TRUE,,26 September 22
2277,GGH,14.07,Jackal,Necro,41,FALSE,TRUE,,26 September 22
2278,BB,5.54,Angel🌸,Chrono,36,FALSE,TRUE,,27 September 22
2279,GGH,9.04,Jackal,Rameses,41,FALSE,TRUE,,27 September 22
2280,GGH,8.56,Jackal,Cent,41,TRUE,TRUE,,27 September 22
2281,MMD,2.40,Yhoo,Viola,34,FALSE,TRUE,,28 September 22
2282,QQ,13.28,ǫǫ,Cent,41,FALSE,TRUE,,29 September 22
2283,GGH,9.35,ǫǫ,Cent,41,FALSE,TRUE,,29 September 22
2284,EE,5.10,Jackal,Shade,41,FALSE,TRUE,,29 September 22
2285,VV,5.08,Jackal,Magmax,41,FALSE,TRUE,,29 September 22
2286,PPP,2.31,Jackal,Viola,31,FALSE,TRUE,,30 September 22
2287,PPP,2.40,Jackal,Chrono,31,FALSE,TRUE,,30 September 22
2288,MM,13.58,Jackal,Chrono,121,FALSE,TRUE,,30 September 22
2289,PPP,2.53,Jackal,Agno,31,FALSE,TRUE,,30 September 22
2290,PPP,2.21,Jackal,Reaper,31,FALSE,TRUE,,30 September 22
2291,PPP,2.28,Jackal,Stella,31,FALSE,TRUE,,30 September 22
2292,PPP,2.42,Jackal,Rameses,31,FALSE,TRUE,,30 September 22
2293,PPP,2.27,Jackal,Ghoul,31,FALSE,TRUE,,30 September 22
2294,HaHa,6.55,Raqzv,Stella,16,FALSE,TRUE,,30 September 22
2295,HaHa,4.15,Raqzv,Glob,16,FALSE,TRUE,,30 September 22
2296,HaHa,4.53,Raqzv,Viola,16,FALSE,TRUE,,30 September 22
2297,HaHa,7.09,Raqzv,Agno,16,FALSE,TRUE,,30 September 22
2298,HaHa,8.29,Raqzv,Ignis,16,FALSE,TRUE,,30 September 22
2299,PPP,2.32,Jackal,Brute,31,FALSE,TRUE,,30 September 22
2300,PPP,2.38,Jackal,Ignis,31,FALSE,TRUE,,30 September 22
2301,PPI,1.55,R0YqL,Candy,29,FALSE,TRUE,,1 October 22
2302,PPP,3.55,Jackal,Cent,31,FALSE,TRUE,,1 October 22
2303,PPP,2.54,Jackal,Jolt,31,FALSE,TRUE,,1 October 22
2304,PPP,2.47,Jackal,Euclid,31,FALSE,TRUE,,1 October 22
